MEAN;MAX;MIN;RANGE;KURT;SKEW;ALSC;INSC;RMSC;subject id;condition
9,75406E+15;1,11137E+16;9,12056E+15;1,99318E+16;7,41333E+15;1,04585E+16;2,10004E+16;2,04835E+16;9,7601E+15;5;stress
3,03843E+15;3,2486E+14;2,79503E+15;4,53568E+15;6,8608E+15;6,82447E+15;2,10012E+15;6,38071E+15;3,03859E+15;14;amusement
1,71634E+16;1,93939E+14;1,35994E+16;5,79453E+15;-4,60691E+15;6,77901E+15;2,10032E+16;3,60431E+15;1,71743E+16;9;baseline
1,17389E+14;1,38664E+16;8,71277E+13;5,15366E+15;-4,42493E+15;3,67623E+15;2,10045E+16;2,46517E+16;1,17514E+16;2;baseline
5,32379E+15;5,46074E+15;5,07889E+15;3,81851E+15;-1,51528E+16;2,56375E+16;2,10008E+15;1,118E+16;5,32384E+16;17;baseline
1,3216E+15;1,58653E+16;9,77707E+15;6,08826E+13;-1,25292E+16;1,50135E+15;2,10059E+16;2,77536E+14;1,32513E+16;2;baseline
3,13628E+15;3,37219E+13;2,87895E+16;4,9324E+15;-9,62722E+14;-3,24976E+15;2,10014E+16;6,5862E+15;3,13725E+16;9;amusement
3,54075E+14;3,76282E+13;3,31688E+15;4,45938E+15;-6,54567E+15;2,11893E+15;2,10011E+15;7,43558E+14;3,541E+16;15;stress
1,26729E+16;1,42632E+16;9,30023E+14;4,96292E+15;2,93576E+16;9,79714E+14;2,10059E+15;2,66131E+15;1,26745E+15;4;baseline
9,75139E+15;1,11137E+16;9,12056E+15;1,99318E+16;7,74595E+15;1,06782E+16;2,10004E+16;2,04779E+15;9,75743E+14;5;stress
9,40777E+15;1,11137E+16;8,53844E+15;2,5753E+15;2,82189E+15;7,2763E+15;2,10004E+15;1,97563E+16;9,41717E+15;5;stress
1,80709E+16;1,98822E+14;1,55602E+16;4,32205E+15;-1,16231E+16;-1,26014E+15;2,10015E+16;3,79489E+15;1,80793E+16;15;baseline
7,30884E+14;7,46803E+16;7,04041E+13;4,27628E+15;-1,14003E+16;2,57558E+15;2,10003E+15;1,53486E+16;7,30895E+13;17;stress
2,437E+15;2,59819E+16;2,0916E+16;5,06592E+11;1,11553E+16;-6,13098E+15;2,10024E+15;5,1177E+16;2,43718E+16;13;baseline
3,40368E+15;3,8269E+12;2,93427E+14;8,92639E+13;-6,87508E+14;-8,62548E+15;2,10014E+16;7,14774E+15;3,41114E+16;9;amusement
1,11863E+16;1,13277E+16;1,09829E+16;3,44849E+12;-1,2145E+16;3,72957E+15;2,10003E+16;2,34913E+16;1,11864E+16;7;baseline
6,02269E+16;6,19698E+16;5,82352E+15;3,73459E+15;6,13272E+15;1,15468E+15;2,10013E+16;1,26476E+16;6,02273E+15;11;baseline
1,73663E+16;2,02293E+15;1,26801E+14;7,54929E+15;-1,38843E+16;3,62523E+16;2,10023E+16;3,64693E+16;1,73984E+16;10;stress
3,93576E+14;5,04036E+16;3,16772E+12;1,87263E+16;-1,21006E+16;3,26364E+15;2,10029E+15;8,2651E+15;3,96185E+14;4;stress
3,91586E+15;5,04036E+16;3,15742E+16;1,88293E+13;-1,1498E+14;3,74839E+15;2,1003E+16;8,22331E+15;3,94212E+16;4;stress
9,80747E+15;1,11237E+14;7,61795E+15;3,50571E+15;4,95714E+15;1,09084E+15;2,10034E+16;2,05957E+16;9,80844E+15;16;baseline
3,10129E+15;3,39279E+15;2,88391E+13;5,08881E+14;-7,20224E+15;3,85138E+15;2,10014E+15;6,51271E+15;3,10229E+16;9;amusement
5,61414E+16;7,41005E+15;4,92287E+15;2,48718E+13;2,60984E+16;1,72982E+16;2,10011E+16;1,17897E+16;5,62918E+16;5;amusement
2,45635E+15;2,59438E+16;2,16827E+14;4,26102E+15;1,35015E+16;4,11102E+15;2,10023E+16;5,15834E+15;2,45644E+16;13;baseline
7,44713E+16;7,87315E+15;7,05299E+15;8,2016E+14;-6,89649E+15;6,96626E+15;2,10004E+15;1,5639E+14;7,44901E+16;3;stress
1,37719E+16;1,57738E+16;1,12762E+14;4,49753E+15;3,95707E+16;1,39965E+16;2,1006E+16;2,8921E+16;1,3773E+16;4;amusement
1,93058E+16;2,25792E+15;1,23634E+16;1,02158E+15;5,07698E+15;-1,3955E+15;2,10026E+15;4,05423E+15;1,93721E+16;10;stress
9,39621E+15;1,10466E+16;8,53844E+15;2,50816E+15;2,89357E+15;6,96161E+15;2,10004E+16;1,9732E+15;9,40493E+15;5;stress
1,41117E+16;1,72157E+16;1,16692E+16;5,54657E+14;-1,0491E+16;4,77844E+15;2,10064E+15;2,96346E+15;1,41514E+16;2;baseline
7,87392E+15;9,33075E+14;5,07355E+14;4,2572E+13;4,67343E+15;1,05525E+16;2,10035E+16;1,65352E+16;7,8753E+15;10;baseline
2,89111E+16;3,03345E+12;2,56538E+16;4,68063E+15;1,35682E+15;-1,77459E+15;2,10016E+16;6,07133E+15;2,8912E+14;14;baseline
6,15923E+15;9,38034E+15;4,92287E+15;4,45747E+16;1,60634E+15;1,1364E+16;2,10011E+16;1,29344E+16;6,2545E+16;5;amusement
5,30881E+15;5,41573E+16;5,05753E+15;3,582E+15;9,30008E+15;-3,67286E+14;2,10008E+16;1,11485E+16;5,30883E+16;17;baseline
3,84439E+15;3,97301E+16;3,56941E+16;4,03595E+14;-3,09618E+16;-6,98162E+15;2,10015E+16;8,07321E+15;3,84458E+16;8;baseline
6,82759E+15;7,12624E+15;6,42128E+16;7,04956E+12;-7,91049E+15;-3,08956E+15;2,10006E+16;1,43379E+16;6,82839E+15;11;stress
2,34797E+16;2,50893E+16;2,10419E+14;4,04739E+15;9,69675E+15;4,69561E+14;2,10024E+16;4,93074E+15;2,34806E+16;13;baseline
1,14504E+16;1,21742E+16;1,05148E+15;1,65939E+15;-2,88371E+15;-7,56474E+15;2,10002E+16;2,40459E+16;1,14572E+16;6;stress
3,49375E+15;3,65257E+16;3,29437E+14;3,582E+15;-8,48416E+14;2,59905E+15;2,10011E+15;7,33687E+15;3,49394E+15;15;stress
6,80865E+15;6,9828E+16;6,46324E+16;5,19562E+14;-1,67349E+16;-8,05171E+15;2,10006E+16;1,42982E+15;6,80887E+15;3;baseline
2,20874E+15;2,44408E+15;1,85738E+16;5,867E+14;-6,96461E+15;4,95186E+15;2,1002E+16;4,63835E+15;2,20934E+16;15;baseline
6,72984E+16;7,03468E+15;6,42128E+16;6,13403E+12;-1,26442E+16;-2,1584E+16;2,10007E+16;1,41327E+16;6,73109E+14;11;stress
1,73042E+16;2,2007E+16;1,24474E+16;9,55963E+14;-9,27604E+14;4,50098E+15;2,10067E+16;3,63388E+16;1,74047E+15;2;baseline
9,56323E+15;1,10855E+15;6,3858E+14;4,69971E+11;8,16078E+15;1,36674E+16;2,10032E+16;2,00828E+16;9,5642E+15;10;amusement
8,57206E+15;9,71527E+14;7,36389E+13;2,35138E+14;-1,30215E+16;1,06898E+16;2,10003E+16;1,80013E+16;8,59778E+15;3;stress
4,15651E+15;4,62723E+15;3,70674E+15;9,20486E+15;-1,6671E+15;6,56545E+15;2,10017E+16;8,72867E+15;4,15879E+15;13;stress
2,95415E+16;3,15437E+16;2,771E+11;3,83377E+15;4,10699E+13;1,20633E+16;2,10016E+15;6,2037E+14;2,95427E+16;14;stress
4,06817E+15;4,62837E+16;3,59268E+15;1,03569E+16;-1,53425E+15;9,76224E+15;2,10013E+14;8,54316E+15;4,07336E+14;8;stress
1,8149E+16;2,34299E+15;1,40991E+12;9,33075E+14;-1,00162E+15;4,37693E+15;2,10067E+16;3,81129E+15;1,82776E+16;2;baseline
1,83965E+16;2,04201E+16;1,55602E+16;4,85992E+14;-9,34401E+15;-6,07886E+15;2,10016E+16;3,86326E+15;1,84048E+16;15;baseline
1,39512E+16;1,68648E+16;1,04294E+15;6,43539E+15;-1,08126E+16;2,23673E+16;2,10063E+16;2,92976E+15;1,39906E+16;2;baseline
2,8392E+15;3,02315E+16;2,55699E+15;4,66156E+14;1,67177E+16;1,45088E+16;2,10018E+15;5,96232E+15;2,83939E+16;14;baseline
9,39325E+15;1,10466E+16;8,53844E+15;2,50816E+15;4,09521E+16;7,27149E+15;2,10004E+16;1,97258E+16;9,40189E+14;5;stress
8,76471E+15;1,02615E+15;6,15311E+15;4,10843E+15;1,68984E+16;3,53148E+15;2,10038E+15;1,84059E+16;8,76683E+15;10;baseline
1,71162E+16;1,92566E+13;1,37634E+13;54931640625;2,62005E+15;7,48637E+15;2,10024E+16;3,59439E+16;1,71253E+15;9;baseline
1,17893E+16;1,37062E+16;9,13239E+14;4,57382E+15;-3,8641E+15;4,98902E+15;2,10043E+16;2,47576E+14;1,17996E+16;2;baseline
1,08091E+16;1,2632E+16;9,39293E+15;3,23906E+16;-1,14093E+16;-3,73279E+16;2,10006E+16;2,26991E+16;1,08357E+16;5;stress
4,98387E+15;6,63528E+15;3,39012E+15;3,24516E+16;-1,27082E+15;-3,22698E+16;2,10012E+16;1,04661E+16;5,06205E+16;13;stress
6,69914E+16;7,06329E+14;6,31371E+16;7,49588E+15;-6,6031E+15;4,63928E+15;2,10007E+15;1,40682E+15;6,70032E+15;3;baseline
6,74615E+15;7,03468E+15;6,42128E+16;6,13403E+12;-1,17723E+16;-3,19745E+15;2,10006E+16;1,41669E+15;6,74734E+15;11;stress
4,66003E+16;5,32341E+15;4,07486E+15;1,24855E+16;-3,77611E+15;-2,9148E+14;2,10014E+15;9,78606E+14;4,66467E+16;16;stress
2,35245E+16;2,52647E+15;2,10419E+14;4,22287E+15;9,31583E+15;1,71979E+15;2,10024E+16;4,94015E+14;2,35253E+16;13;baseline
2,43328E+15;2,59819E+16;2,0916E+16;5,06592E+11;-3,78758E+15;-4,57197E+15;2,10025E+16;5,1099E+16;2,43347E+16;13;baseline
2,80566E+15;2,97813E+15;2,46696E+16;5,11169E+13;8,77124E+15;2,96204E+15;2,10014E+15;5,89188E+15;2,80569E+16;14;baseline
6,22138E+15;6,4785E+16;6,02264E+14;4,55856E+15;4,62972E+15;5,94328E+15;2,10004E+16;1,30649E+15;6,22144E+15;6;baseline
9,74144E+15;1,11237E+14;7,93839E+15;3,18527E+15;3,09967E+15;8,67945E+15;2,10037E+15;2,0457E+15;9,74261E+15;16;baseline
1,78548E+16;1,99318E+16;1,42174E+16;5,71442E+14;-1,15934E+16;8,4429E+15;2,10032E+16;3,74951E+15;1,78679E+15;9;baseline
1,15075E+16;1,22177E+15;1,09997E+16;1,21803E+16;-1,39513E+16;5,89143E+15;2,10003E+16;2,41657E+15;1,15134E+15;7;baseline
4,16443E+15;4,66194E+16;3,70674E+15;9,552E+12;1,21096E+16;7,38901E+15;2,10017E+16;8,7453E+14;4,16689E+15;13;stress
2,8374E+15;3,02315E+16;2,55699E+15;4,66156E+14;2,41174E+16;1,59082E+16;2,10018E+16;5,95855E+14;2,83758E+15;14;baseline
9,56109E+15;1,10855E+15;6,3858E+14;4,69971E+11;9,01059E+15;1,3698E+16;2,10033E+16;2,00783E+16;9,56206E+15;10;amusement
6,04872E+15;6,2664E+15;5,82352E+15;4,42886E+15;4,54255E+14;7,12595E+15;2,10013E+16;1,27023E+16;6,0488E+14;11;baseline
7,03773E+15;7,74078E+14;6,36482E+16;1,37596E+16;-2,52999E+15;7,28519E+15;2,10006E+16;1,47792E+16;7,04219E+14;3;baseline
3,70389E+15;3,80974E+15;3,54271E+15;2,67029E+13;1,35475E+16;4,65088E+15;2,10008E+16;7,77818E+15;3,70393E+16;8;amusement
3,75089E+15;4,24194E+12;3,33633E+15;9,05609E+14;-4,49704E+15;4,08978E+15;2,10012E+16;7,87687E+15;3,75417E+15;9;stress
2,79793E+15;2,95982E+15;2,5898E+16;3,70026E+14;1,00904E+16;9,75901E+15;2,10019E+15;5,87565E+15;2,79796E+15;14;baseline
7,3301E+15;7,78656E+14;7,04041E+13;7,46155E+13;5,4143E+16;2,28333E+16;2,10003E+16;1,53932E+16;7,33066E+16;17;stress
1,00619E+16;1,11305E+16;8,63609E+15;2,49443E+16;-2,20478E+16;-8,90561E+15;2,10002E+16;2,11299E+15;1,00784E+16;6;stress
5,98428E+15;6,17104E+16;5,6263E+16;5,44739E+13;3,59778E+14;6,61668E+15;2,10014E+15;1,2567E+16;5,98435E+15;11;baseline
4,05269E+15;4,62837E+16;3,59268E+15;1,03569E+16;-3,54812E+14;8,20575E+15;2,10013E+16;8,51065E+15;4,05864E+15;8;stress
1,25182E+16;1,52817E+15;9,13239E+14;6,14929E+13;-9,86557E+15;4,64445E+15;2,10053E+15;2,62882E+15;1,25433E+15;2;baseline
2,85238E+15;3,02315E+16;2,55699E+15;4,66156E+14;-8,27948E+15;7,33079E+15;2,10017E+15;5,99E+15;2,8527E+16;14;baseline
2,80768E+16;2,96974E+16;2,47993E+16;4,89807E+13;1,05522E+16;5,44132E+15;2,10015E+15;5,89612E+15;2,80771E+15;14;baseline
1,26601E+15;1,42632E+16;9,30023E+14;4,96292E+15;3,15946E+16;1,04372E+16;2,10059E+16;2,65862E+15;1,26616E+16;4;baseline
7,61792E+15;91064453125;6,62117E+16;2,48528E+16;-8,46653E+15;6,18097E+15;2,10003E+15;1,59976E+16;7,64512E+15;6;baseline
1,51026E+16;2,06566E+15;9,71603E+15;1,09406E+14;-5,80918E+15;6,76434E+15;2,10065E+13;3,17154E+16;1,52381E+16;2;stress
9,80517E+15;1,11237E+14;7,61795E+15;3,50571E+15;4,81197E+16;1,06887E+16;2,10034E+14;2,05909E+15;9,80615E+13;16;baseline
7,64524E+15;8,16689E+15;7,19337E+15;9,73511E+12;-7,10381E+15;-3,06369E+15;2,10006E+16;1,6055E+16;7,6473E+15;11;stress
7,43558E+15;7,87315E+15;7,05299E+15;8,2016E+14;-6,22385E+15;7,70287E+15;2,10004E+15;1,56147E+16;7,43755E+15;3;stress
7,55472E+15;7,78656E+14;7,30057E+15;4,85992E+14;1,65308E+16;-1,30144E+16;2,10002E+16;1,58649E+15;7,55511E+15;17;stress
1,67545E+16;2,46124E+14;1,10626E+14;1,35498E+11;-3,97679E+16;7,14595E+15;2,10077E+16;3,51844E+15;1,69927E+16;2;stress
9,47712E+15;1,10855E+15;6,05011E+14;5,0354E+12;4,88805E+15;4,84119E+15;2,10037E+16;1,9902E+13;9,47867E+15;10;amusement
1,70816E+14;1,90392E+16;1,35307E+16;5,50842E+13;-9,33538E+15;-1,45791E+16;2,10013E+16;3,58714E+15;1,7092E+16;15;baseline
9,74729E+15;1,1116E+15;7,40433E+15;3,7117E+15;3,15714E+16;6,03714E+14;2,10032E+16;2,04693E+16;9,74855E+15;16;baseline
2,75944E+16;3,63503E+15;2,00386E+16;1,63116E+14;-8,16278E+15;-1,05945E+15;2,10054E+16;5,79483E+15;2,78013E+16;2;stress
2,08664E+16;2,22584E+16;1,96804E+16;2,57797E+15;-1,3195E+16;2,57336E+15;2,10015E+16;4,38194E+15;2,08778E+16;7;stress
6,72109E+15;6,9706E+16;6,27289E+14;6,97708E+15;-1,34804E+16;2,10718E+15;2,10006E+15;1,41143E+16;6,72168E+15;3;baseline
2,34278E+15;2,52075E+12;2,09618E+15;4,24576E+15;9,43104E+15;5,83445E+15;2,10024E+15;4,91985E+15;2,34288E+15;13;baseline
9,55775E+15;1,10855E+15;6,26373E+14;4,82178E+11;1,06112E+16;1,30733E+16;2,10033E+15;2,00713E+16;9,55872E+15;10;amusement
5,3387E+14;5,46074E+15;5,07889E+15;3,81851E+15;-5,98237E+15;6,1109E+15;2,10009E+15;1,12113E+15;5,33876E+15;17;baseline
1,85919E+16;2,01038E+16;1,71547E+16;2,94914E+16;-1,22952E+16;7,61629E+15;2,10011E+16;3,9043E+15;1,86069E+16;7;stress
3,83821E+16;4,02794E+16;3,57513E+14;4,52805E+15;-5,00887E+15;8,15953E+15;2,10013E+16;8,06023E+15;3,83849E+16;8;baseline
1,00418E+16;1,13922E+14;9,12056E+15;2,27165E+16;-1,08867E+15;6,54783E+15;2,10005E+16;2,10878E+16;1,00621E+16;5;stress
6,10838E+15;6,27594E+14;5,78995E+15;4,85992E+14;5,21974E+15;-6,79954E+15;2,10013E+15;1,28276E+16;6,10844E+15;11;baseline
1,18677E+16;1,41068E+15;9,13239E+14;4,97437E+12;-4,14286E+15;5,69269E+15;2,10043E+16;2,49221E+16;1,18793E+16;2;baseline
9,44757E+14;1,10855E+15;6,05011E+14;5,0354E+12;3,64076E+16;4,71055E+15;2,10038E+16;1,98399E+15;9,44929E+14;10;amusement
3,79036E+15;3,90434E+15;3,56941E+16;3,3493E+14;-2,89736E+15;-3,70245E+15;2,10015E+16;7,95976E+15;3,79041E+15;8;baseline
2,1607E+16;2,31476E+14;1,87111E+16;4,43649E+15;6,98557E+15;-1,15817E+16;2,10021E+16;4,53748E+15;2,16119E+15;16;amusement
1,88808E+15;2,01832E+16;1,75838E+16;2,59933E+15;-1,30575E+16;-1,34099E+15;2,10012E+16;3,96496E+15;1,88944E+15;7;stress
8,63363E+15;1,01852E+15;6,15311E+15;4,03214E+15;2,83831E+16;3,93495E+15;2,10039E+16;1,81306E+16;8,63677E+15;10;baseline
2,35282E+16;2,52647E+15;2,16866E+16;3,57819E+14;1,34017E+16;-2,25704E+15;2,10027E+16;4,94091E+15;2,35289E+14;13;baseline
8,3582E+15;9,7847E+15;6,15311E+15;3,63159E+12;7,69895E+15;7,97415E+15;2,10035E+15;1,75522E+15;8,36077E+15;10;baseline
6,0625E+15;6,2664E+15;5,83305E+15;4,3335E+11;-7,72668E+15;3,38528E+16;2,10013E+15;1,27312E+16;6,06262E+16;11;baseline
2,80513E+16;2,9892E+14;2,46696E+16;5,22232E+15;4,90064E+15;1,24161E+15;2,10015E+16;5,89077E+15;2,80519E+15;14;baseline
2,81705E+16;3,00941E+16;2,55699E+15;4,52423E+14;3,79545E+16;1,17025E+16;2,10017E+14;5,91581E+15;2,81712E+15;14;baseline
1,83265E+16;2,37198E+15;1,40991E+12;9,62067E+14;-1,01357E+16;4,31863E+16;2,10067E+15;3,84857E+15;1,84611E+16;2;baseline
6,58222E+15;6,72646E+16;6,24084E+13;4,85611E+15;-6,13788E+15;3,09987E+15;2,10006E+15;1,38227E+16;6,58229E+14;3;baseline
3,03931E+16;3,25012E+13;2,70653E+15;5,43594E+15;-3,00321E+15;-8,64523E+15;2,10018E+15;6,38255E+15;3,04049E+16;13;amusement
1,17753E+16;1,21174E+16;1,13922E+14;7,25174E+15;-1,32886E+16;-4,58605E+16;2,10003E+16;2,4728E+15;1,17762E+16;7;amusement
2,7713E+16;3,00026E+16;2,41051E+15;5,89752E+14;-1,55076E+16;3,40126E+15;2,10016E+16;5,81973E+15;2,77278E+16;15;amusement
1,11932E+16;1,14674E+16;1,09997E+16;4,67682E+14;7,54025E+15;1,94644E+16;2,10002E+14;2,35057E+15;1,11933E+16;7;baseline
6,04915E+15;6,2664E+15;5,83305E+15;4,3335E+11;3,62757E+15;7,17594E+15;2,10013E+16;1,27032E+15;6,04923E+15;11;baseline
3,70955E+16;3,91769E+15;3,44276E+16;4,7493E+15;4,2267E+15;3,87022E+15;2,10016E+15;7,79006E+15;3,70958E+15;5;baseline
8,26892E+15;8,51173E+15;7,91473E+14;5,97E+15;-6,20306E+14;4,47246E+15;2,10002E+16;1,73647E+15;8,26915E+15;6;amusement
2,94407E+16;3,1353E+16;2,73209E+15;4,03214E+15;2,29006E+16;6,36247E+15;2,10017E+16;6,18255E+14;2,94413E+16;14;stress
1,1184E+16;1,13277E+16;1,09829E+16;3,44849E+12;2,49837E+15;5,36567E+14;2,10003E+15;2,34864E+15;1,1184E+16;7;baseline
2,03768E+16;2,23083E+13;1,71967E+14;5,11169E+13;-1,25901E+16;1,3486E+16;2,10018E+16;4,27913E+16;2,0385E+15;15;baseline
2,81741E+16;3,00941E+16;2,55699E+15;4,52423E+14;4,71935E+15;1,24749E+16;2,10017E+14;5,91656E+15;2,81747E+16;14;baseline
1,73101E+16;2,06642E+16;1,41983E+15;6,46591E+15;1,48222E+16;1,09572E+16;2,10023E+16;3,63512E+15;1,73237E+16;9;baseline
5,98707E+15;6,29234E+16;5,67093E+15;6,21414E+15;3,65431E+15;1,13911E+16;2,10004E+16;1,25728E+15;5,98746E+15;17;amusement
6,21255E+15;6,40411E+14;5,99709E+15;4,07028E+15;2,77041E+15;1,23269E+16;2,10003E+15;1,30464E+16;6,21262E+15;6;baseline
7,68909E+15;8,4919E+15;7,21054E+15;1,28136E+16;2,86316E+16;9,64029E+15;2,10004E+16;1,61471E+16;7,69344E+15;3;stress
9,7468E+15;1,11137E+16;9,03473E+14;2,07901E+15;4,83377E+15;7,14566E+15;2,10004E+15;2,04683E+16;9,75356E+15;5;stress
1,38215E+16;1,51825E+14;1,06621E+16;4,52042E+15;4,59747E+15;1,34891E+15;2,10058E+16;2,90251E+15;1,38226E+16;4;amusement
3,73231E+15;3,89557E+14;3,44276E+16;4,52805E+15;1,83367E+16;1,65932E+15;2,10016E+16;7,83785E+15;3,7324E+16;5;baseline
6,69133E+15;6,9706E+16;6,27289E+14;6,97708E+15;-8,0281E+15;6,05265E+15;2,10006E+15;1,40518E+16;6,6919E+16;3;baseline
4,92286E+14;5,50041E+15;4,36211E+15;1,13831E+13;-1,14641E+16;3,13051E+15;2,10013E+16;1,0338E+16;4,92731E+15;16;stress
4,59141E+16;6,02913E+16;3,96423E+13;2,0649E+16;2,82712E+16;1,0972E+16;2,10016E+16;9,64196E+15;4,6193E+15;13;stress
5,47792E+15;5,62019E+16;5,20515E+16;4150390625;-5,66567E+15;-1,53057E+15;2,10008E+16;1,15036E+16;5,47812E+15;17;baseline
7,70151E+15;9,77249E+15;4,92287E+15;4,84962E+15;-1,07937E+16;-5,99957E+15;2,10008E+16;1,61732E+16;7,81842E+15;5;amusement
1,25992E+15;1,52092E+16;8,70895E+15;6,50024E+12;-8,14954E+15;-2,40904E+15;2,10035E+16;2,64583E+15;1,26406E+16;16;baseline
6,09278E+13;6,48994E+16;5,67093E+15;8,19016E+15;-5,37412E+15;7,29489E+15;2,10013E+16;1,27948E+16;6,09377E+15;11;baseline
2,12428E+15;2,31476E+14;1,80359E+13;5,11169E+13;-8,11041E+15;-5,99652E+15;2,10028E+16;4,46099E+15;2,12558E+16;16;amusement
6,41597E+16;6,69861E+13;6,00929E+15;6,89316E+15;-1,1014E+15;3,09909E+15;2,10003E+16;1,34735E+14;6,41697E+15;6;baseline
2,88439E+16;3,03345E+12;2,56538E+16;4,68063E+15;3,12976E+15;-2,10864E+16;2,10016E+16;6,05722E+15;2,88453E+16;14;baseline
2,13699E+15;2,92625E+15;1,57585E+16;1,3504E+14;-9,52984E+15;4,3283E+15;2,10063E+16;4,48768E+16;2,16253E+16;2;baseline
3,41592E+16;3,82156E+15;3,02467E+16;7,9689E+15;-1,02267E+16;-1,45722E+15;2,10015E+16;7,17343E+15;3,42033E+15;9;stress
2,3498E+16;2,52647E+15;2,10419E+14;4,22287E+15;1,54246E+16;3,05938E+15;2,10025E+15;4,93458E+14;2,34987E+15;13;baseline
5,58385E+16;5,95093E+12;5,37567E+14;5,75256E+13;1,76828E+16;1,66773E+16;2,10004E+16;1,17261E+16;5,58458E+15;17;baseline
3,55109E+16;3,95432E+15;3,09792E+16;8,564E+15;-9,70788E+15;-4,4417E+15;2,10013E+16;7,4573E+15;3,55447E+16;9;stress
2,26876E+16;2,51045E+16;1,9825E+16;5,27954E+12;-1,16564E+16;4,29061E+15;2,1002E+16;4,7644E+16;2,27004E+16;15;baseline
2,82965E+15;3,01132E+15;2,55699E+15;4,5433E+15;2,93657E+16;9,4954E+15;2,10018E+16;5,94226E+15;2,82971E+14;14;baseline
9,66455E+15;1,09367E+16;7,2937E+12;3,64304E+15;4,76008E+15;1,14511E+15;2,10035E+16;2,02956E+16;9,66557E+15;16;baseline
3,80029E+15;3,90434E+15;3,6335E+15;2,70844E+14;1,08421E+16;2,21116E+14;2,10014E+16;7,9806E+15;3,80032E+15;8;baseline
1,88319E+15;2,15721E+15;1,42174E+16;7,35474E+12;-1,00989E+16;3,7232E+16;2,10032E+16;3,95469E+15;1,88531E+16;9;baseline
6,56107E+15;6,69746E+16;6,24084E+13;4,56619E+15;1,04659E+15;3,2137E+15;2,10006E+16;1,37782E+16;6,56111E+15;3;baseline
3,80373E+16;4,14658E+15;3,5141E+14;6,32477E+14;-7,06514E+15;7,67189E+15;2,10019E+16;7,98783E+14;3,80442E+16;5;baseline
5,50769E+16;5,62019E+16;5,24025E+15;3,79944E+13;-9,94031E+15;-2,96E+15;2,10006E+15;1,15661E+16;5,50777E+13;17;baseline
1,74577E+16;1,8935E+15;1,60915E+16;2,84348E+15;-1,31135E+16;6,48462E+15;2,10007E+15;3,66613E+15;1,74733E+16;7;stress
1,38657E+15;1,55525E+16;1,06621E+16;4,89044E+14;4,30133E+15;1,22187E+15;2,10059E+16;2,91179E+16;1,38669E+16;4;amusement
4,20796E+16;5,04036E+16;3,16772E+12;1,87263E+16;-1,28153E+16;-3,46339E+16;2,10025E+15;8,83672E+15;4,23199E+15;4;stress
3,7477E+16;4,24194E+12;3,33633E+15;9,05609E+14;-4,15557E+15;4,23021E+15;2,10012E+16;7,87017E+15;3,75098E+16;9;stress
4,05863E+15;5,07393E+16;3,14293E+15;1,931E+15;-1,22181E+15;2,73803E+15;2,10029E+15;8,52313E+15;4,0922E+13;4;stress
1,14682E+16;1,21899E+16;1,05595E+16;1,6304E+15;-1,99958E+15;-7,59283E+15;2,10002E+15;2,40833E+15;1,14747E+16;6;stress
2,69601E+16;3,85017E+15;1,82915E+16;2,02103E+15;-1,11649E+16;4,0085E+15;2,10056E+16;5,66163E+15;2,74875E+15;2;baseline
6,66533E+15;9,63974E+15;4,45175E+15;5,18799E+11;-1,25563E+16;4,4222E+15;2,10066E+15;1,39972E+15;6,74453E+15;2;amusement
3,86775E+16;3,97301E+16;3,65295E+13;3,20053E+15;1,41049E+16;1,20892E+14;2,10014E+16;8,12228E+15;3,8678E+15;8;baseline
1,86389E+16;2,10495E+15;1,42174E+16;6,83212E+15;-8,46468E+15;3,78889E+15;2,10032E+15;3,91416E+16;1,86587E+16;9;baseline
3,45538E+16;3,62091E+14;3,24516E+16;3,75748E+15;-9,13205E+15;-4,28951E+15;2,10011E+16;7,25629E+15;3,45553E+14;15;stress
1,51303E+16;1,828E+13;1,1898E+16;6,38199E+15;-1,01074E+16;2,58219E+15;2,10068E+16;3,17736E+14;1,51773E+16;2;baseline
1,11719E+16;1,19156E+15;9,82018E+15;2,09541E+16;-1,09764E+15;-6,17461E+15;2,10002E+15;2,3461E+15;1,1183E+16;6;stress
1,11909E+16;1,13468E+16;1,09829E+16;3,63922E+14;-2,10883E+15;3,50861E+16;2,10003E+15;2,35008E+15;1,11909E+16;7;baseline
2,75652E+16;3,63503E+15;1,97182E+16;1,66321E+13;-7,76814E+15;-1,46954E+16;2,10054E+16;5,7887E+15;2,77782E+15;2;stress
1,9333E+16;2,56081E+16;1,47552E+14;1,08528E+16;-6,73984E+15;8,9234E+15;2,1002E+16;4,05993E+16;1,94989E+16;9;baseline
6,23293E+15;6,4785E+16;6,02264E+14;4,55856E+15;4,56581E+16;7,95521E+15;2,10004E+16;1,30891E+16;6,23297E+14;6;baseline
3,56041E+15;3,95432E+15;3,09792E+16;8,564E+15;-1,00061E+16;1,74098E+15;2,10013E+16;7,47687E+15;3,56374E+15;9;stress
1,3594E+15;1,57051E+16;1,03874E+16;5,31769E+14;4,98658E+15;2,18405E+15;2,10044E+16;2,85475E+15;1,35978E+16;4;baseline
1,73328E+16;1,9371E+15;1,43089E+16;5,0621E+15;-7,29715E+15;-7,33018E+15;2,10013E+16;3,63989E+15;1,73432E+16;15;baseline
6,56786E+15;6,77948E+14;6,21223E+16;5,67245E+15;-5,96259E+15;1,0112E+15;2,10007E+16;1,37925E+16;6,568E+15;3;baseline
